engine_size,horsepower,weight,fuel_consumption,age,doors,brand,fuel_type,country,dealer_id,price
1.2000000000000002,81.0,606,6.8,4,3,Opel,diesel,France,101.0,7047
2.5000000000000013,179.0,1277,9.1,3,3,Kia,hybrid,Czech Republic,101.0,17491
2.6000000000000014,183.0,1305,,8,3,BMW,gasoline,Sweden,101.0,15280
2.6000000000000014,169.0,1326,9.4,1,3,Opel,diesel,Czech Republic,101.0,18048
3.500000000000002,236.0,1703,11.4,2,5,Opel,gasoline,Czech Republic,101.0,23249
2.8000000000000016,189.0,1402,9.8,14,3,Fiat,diesel,Germany,101.0,13902
3.0000000000000018,202.0,1480,10.2,3,5,Fiat,gasoline,Czech Republic,101.0,20562
1.0,80.0,455,6.3,11,3,BMW,gasoline,France,101.0,2980
2.000000000000001,131.0,1010,8.4,12,5,Fiat,diesel,Spain,101.0,9274
1.4000000000000004,84.0,656,7.2,7,5,Peugeot,gasoline,Sweden,101.0,7178
1.1,87.0,517,6.4,10,3,Toyota,hybrid,Sweden,101.0,5416
1.2000000000000002,85.0,572,6.4,10,3,Volvo,gasoline,Sweden,101.0,4400
1.9000000000000008,142.0,955,7.8,0,5,Fiat,diesel,Czech Republic,101.0,16235
1.6000000000000005,121.0,772,7.5,8,3,Ford,gasoline,Italy,101.0,8810
2.5000000000000013,,1292,9.2,3,3,Kia,diesel,Sweden,101.0,17026
1.9000000000000008,120.0,991,8.2,15,5,Volkswagen,gasoline,Germany,101.0,6720
1.9000000000000008,139.0,914,8.2,0,3,Toyota,gasoline,Czech Republic,101.0,15972
1.7000000000000006,119.0,855,7.5,0,3,Seat,gasoline,Germany,101.0,12583
1.4000000000000004,104.0,673,7.2,8,5,Volvo,gasoline,Czech Republic,101.0,8616
1.3000000000000003,95.0,617,6.6,15,5,Kia,diesel,Germany,101.0,3880
2.100000000000001,146.0,1036,8.5,12,5,Kia,gasoline,Japan,101.0,10326
3.500000000000002,243.0,1765,11.2,1,3,Hyundai,hybrid,Czech Republic,101.0,24870
3.200000000000002,211.0,1597,10.5,4,5,Mercedes,hybrid,Germany,101.0,20152
2.9000000000000017,200.0,1407,9.8,9,5,Hyundai,diesel,Spain,101.0,16052
2.8000000000000016,190.0,1385,9.7,8,5,Mercedes,diesel,Sweden,101.0,16272
3.200000000000002,225.0,1636,10.8,11,3,Renault,hybrid,Czech Republic,101.0,18624
3.0000000000000018,207.0,1453,10.1,12,3,Audi,gasoline,Spain,101.0,15539
2.7000000000000015,198.0,1361,9.5,14,3,Opel,gasoline,Italy,101.0,13239
1.7000000000000006,126.0,854,7.8,6,3,Mercedes,hybrid,Germany,101.0,11004
2.300000000000001,157.0,1135,9.0,11,5,Audi,diesel,France,101.0,11858
2.7000000000000015,,1367,9.8,3,3,Volvo,gasoline,France,101.0,18943
3.100000000000002,226.0,1576,10.2,3,3,BMW,diesel,Spain,101.0,21600
3.400000000000002,252.0,1709,10.9,13,5,Kia,hybrid,Spain,101.0,18801
2.000000000000001,134.0,976,8.1,4,3,Toyota,hybrid,Spain,101.0,13408
3.100000000000002,203.0,1569,10.5,12,3,Volvo,diesel,France,101.0,14956
1.8000000000000007,140.0,860,7.7,6,5,BMW,hybrid,Spain,101.0,12691
2.8000000000000016,183.0,1400,9.8,3,5,Toyota,gasoline,South Korea,101.0,18184
3.500000000000002,237.0,1791,11.1,0,5,Renault,diesel,Germany,101.0,24442
1.8000000000000007,129.0,887,7.9,11,3,Hyundai,hybrid,Germany,101.0,8404
2.4000000000000012,174.0,1177,8.8,3,5,Hyundai,gasoline,Czech Republic,101.0,16273
2.9000000000000017,214.0,1465,10.2,4,3,Volvo,gasoline,Italy,101.0,19126
2.9000000000000017,213.0,1479,9.9,1,5,Seat,gasoline,South Korea,101.0,21110
2.8000000000000016,187.0,1393,10.0,2,5,Kia,diesel,Czech Republic,101.0,18309
2.100000000000001,133.0,1095,8.4,9,5,Audi,gasoline,Spain,101.0,9537
3.0000000000000018,198.0,1500,10.3,9,3,Opel,diesel,Italy,101.0,16642
2.300000000000001,159.0,1150,8.6,1,3,Opel,diesel,Germany,101.0,16146
2.6000000000000014,178.0,1347,9.4,4,5,Opel,gasoline,South Korea,101.0,15955
2.000000000000001,148.0,997,8.5,6,3,Volvo,hybrid,Spain,101.0,12260
2.4000000000000012,153.0,1246,9.0,11,3,Audi,gasoline,Germany,101.0,11701
1.7000000000000006,104.0,896,7.6,4,3,Opel,hybrid,Sweden,101.0,10092
3.200000000000002,212.0,1647,10.8,14,3,Opel,diesel,France,101.0,14814
2.9000000000000017,206.0,1463,10.2,8,5,Fiat,hybrid,Germany,101.0,16939
1.1,89.0,571,6.3,11,3,BMW,hybrid,Japan,101.0,5025
3.500000000000002,247.0,1792,11.0,10,3,BMW,gasoline,Spain,101.0,20744
2.8000000000000016,188.0,1390,9.7,0,5,BMW,gasoline,France,101.0,20413
1.0,60.0,534,6.3,2,5,Toyota,diesel,Japan,101.0,7100
1.7000000000000006,108.0,892,7.7,6,5,Volkswagen,hybrid,France,101.0,8640
2.000000000000001,136.0,1023,8.2,7,5,BMW,hybrid,Germany,101.0,11645
1.2000000000000002,84.0,584,6.9,8,5,Mercedes,hybrid,South Korea,101.0,6482
1.5000000000000004,107.0,721,7.1,15,5,Mercedes,hybrid,Spain,101.0,5350
3.400000000000002,248.0,1749,11.2,6,3,Audi,diesel,Spain,101.0,22176
2.000000000000001,140.0,950,8.2,12,5,Kia,diesel,Sweden,101.0,9242
1.3000000000000003,83.0,696,6.9,8,3,Toyota,hybrid,South Korea,101.0,5603
1.3000000000000003,88.0,624,6.8,6,5,Skoda,diesel,Germany,101.0,7881
2.200000000000001,158.0,1055,8.7,1,5,Mercedes,gasoline,Spain,101.0,16913
2.7000000000000015,203.0,1309,9.6,8,3,Opel,diesel,Japan,101.0,16652
3.200000000000002,219.0,1638,10.8,2,5,Ford,hybrid,Germany,101.0,22225
2.300000000000001,166.0,1185,8.7,8,3,Volkswagen,hybrid,Italy,101.0,13726
1.4000000000000004,110.0,707,7.2,12,3,Toyota,diesel,Japan,101.0,6293
3.100000000000002,,1523,10.3,14,3,Ford,gasoline,Sweden,101.0,15586
2.200000000000001,,1143,8.4,2,5,Renault,hybrid,Czech Republic,101.0,16857
1.9000000000000008,118.0,909,8.3,5,5,Peugeot,gasoline,South Korea,101.0,11496
1.6000000000000005,120.0,795,7.4,15,3,Mercedes,hybrid,Czech Republic,101.0,5713
1.2000000000000002,80.0,568,6.8,10,3,Opel,diesel,Italy,101.0,5190
2.300000000000001,155.0,1145,8.6,8,5,Renault,hybrid,Germany,101.0,12066
2.6000000000000014,177.0,1314,9.5,15,5,Mercedes,gasoline,France,101.0,11751
2.300000000000001,162.0,1186,9.0,2,5,Skoda,gasoline,Italy,101.0,16917
1.5000000000000004,96.0,766,7.0,0,3,Fiat,diesel,South Korea,101.0,11773
2.7000000000000015,190.0,1363,9.6,7,3,Ford,gasoline,Germany,101.0,16155
1.8000000000000007,131.0,908,8.1,8,3,Skoda,diesel,Czech Republic,101.0,10361
1.5000000000000004,90.0,747,7.4,2,3,Renault,diesel,Germany,101.0,9279
1.1,75.0,529,6.3,15,5,Mercedes,gasoline,Spain,101.0,2586
1.9000000000000008,,911,8.2,11,5,Opel,diesel,Czech Republic,101.0,7775
2.6000000000000014,168.0,1276,9.4,3,3,Volkswagen,hybrid,France,101.0,16139
2.4000000000000012,168.0,1187,9.1,13,5,Skoda,diesel,Italy,101.0,11029
1.8000000000000007,135.0,867,7.8,13,3,Toyota,hybrid,Czech Republic,101.0,8427
2.4000000000000012,179.0,1152,8.9,3,5,Volvo,diesel,Sweden,101.0,16521
1.1,87.0,555,6.5,4,3,BMW,hybrid,Spain,101.0,8192
3.300000000000002,234.0,1657,,11,3,Peugeot,hybrid,Czech Republic,101.0,19309
2.100000000000001,137.0,1019,8.2,4,5,Peugeot,gasoline,Germany,101.0,12166
1.7000000000000006,113.0,821,7.6,13,5,Kia,hybrid,Germany,101.0,6166
1.2000000000000002,80.0,613,6.7,10,3,Ford,gasoline,Japan,101.0,4476
1.8000000000000007,116.0,850,8.0,2,3,Seat,gasoline,Czech Republic,101.0,12231
2.000000000000001,154.0,963,8.0,4,3,Seat,diesel,Czech Republic,101.0,14180
1.6000000000000005,125.0,758,7.3,10,3,Ford,diesel,Spain,101.0,8923
1.3000000000000003,91.0,670,7.1,14,5,Peugeot,hybrid,Spain,101.0,4563
2.6000000000000014,171.0,1281,9.3,7,3,Renault,diesel,South Korea,101.0,15236
3.400000000000002,237.0,1658,,13,3,Seat,hybrid,South Korea,101.0,17936
1.1,86.0,572,6.5,3,5,Mercedes,diesel,Spain,101.0,8643
2.9000000000000017,204.0,1476,10.1,5,5,Seat,diesel,Italy,101.0,18953
2.200000000000001,145.0,1081,8.5,6,5,Kia,gasoline,Sweden,101.0,12989
2.100000000000001,140.0,1094,8.7,8,5,Volkswagen,hybrid,Sweden,101.0,11341
1.5000000000000004,,714,7.2,10,3,Hyundai,diesel,South Korea,101.0,6879
2.7000000000000015,174.0,1350,9.4,6,5,Mercedes,gasoline,Italy,101.0,15287
1.2000000000000002,70.0,562,6.7,1,5,Skoda,hybrid,France,101.0,9173
3.0000000000000018,215.0,1497,10.3,3,5,Opel,hybrid,Spain,101.0,20762
3.0000000000000018,214.0,1509,10.2,10,3,Toyota,gasoline,France,101.0,17680
2.7000000000000015,182.0,1374,,9,3,Peugeot,hybrid,Germany,101.0,15353
3.200000000000002,221.0,1605,10.6,1,3,Skoda,hybrid,France,101.0,21924
1.9000000000000008,118.0,945,8.1,4,3,Volvo,hybrid,Italy,101.0,10570
1.6000000000000005,117.0,771,7.6,7,3,Opel,hybrid,Germany,101.0,10374
1.8000000000000007,129.0,894,7.9,0,5,Hyundai,diesel,Czech Republic,101.0,13954
2.8000000000000016,181.0,1394,9.9,15,3,Seat,diesel,Czech Republic,101.0,11698
1.9000000000000008,145.0,950,8.1,7,3,Fiat,gasoline,Spain,101.0,11752
3.100000000000002,204.0,1544,10.6,12,3,Hyundai,hybrid,Italy,101.0,16127
2.4000000000000012,155.0,1239,9.2,1,5,BMW,diesel,Germany,101.0,15316
1.2000000000000002,91.0,623,6.7,1,5,Seat,hybrid,France,101.0,10384
2.6000000000000014,175.0,1264,9.3,15,5,Mercedes,gasoline,South Korea,101.0,10249
1.1,67.0,508,6.6,3,5,Kia,diesel,Sweden,101.0,6815
1.2000000000000002,74.0,644,6.8,4,5,Seat,gasoline,Germany,101.0,7668
1.9000000000000008,134.0,980,8.1,4,5,Opel,diesel,Italy,101.0,12811
2.7000000000000015,181.0,1342,9.8,12,5,Fiat,gasoline,South Korea,101.0,12546
2.6000000000000014,174.0,1259,9.6,4,5,Seat,gasoline,Japan,101.0,17420
1.2000000000000002,81.0,597,6.7,13,3,Ford,gasoline,Germany,101.0,3279
2.000000000000001,147.0,1002,8.3,10,3,Volkswagen,gasoline,South Korea,101.0,10688
2.100000000000001,145.0,1044,8.3,13,3,Volkswagen,gasoline,Italy,101.0,9225
2.7000000000000015,192.0,1378,9.6,14,3,Opel,hybrid,France,101.0,13294
1.1,81.0,500,6.4,1,5,Audi,diesel,Czech Republic,101.0,8333
1.6000000000000005,105.0,812,7.6,14,5,Skoda,gasoline,Sweden,101.0,4260
2.7000000000000015,177.0,1325,9.6,14,3,Peugeot,diesel,South Korea,101.0,11341
2.4000000000000012,156.0,1237,9.1,4,5,Volvo,gasoline,Italy,101.0,14004
1.6000000000000005,104.0,838,7.5,5,3,Fiat,diesel,Germany,101.0,9534
3.0000000000000018,196.0,1518,10.2,13,3,Fiat,gasoline,Japan,101.0,13280
3.300000000000002,239.0,1620,11.0,4,3,Skoda,gasoline,Czech Republic,101.0,21426
2.9000000000000017,204.0,1439,10.1,4,5,Toyota,gasoline,South Korea,101.0,18879
3.300000000000002,,1661,,14,3,Ford,hybrid,South Korea,101.0,17884
2.200000000000001,140.0,1081,8.6,4,5,Audi,hybrid,Germany,101.0,13186
1.1,,522,6.3,10,3,Renault,gasoline,Sweden,101.0,4844
1.2000000000000002,95.0,596,6.6,6,5,Renault,hybrid,Japan,101.0,7381
1.3000000000000003,86.0,652,,8,5,Seat,gasoline,Italy,101.0,6451
2.300000000000001,157.0,1132,8.8,4,5,Peugeot,gasoline,Czech Republic,101.0,14352
1.5000000000000004,111.0,731,7.2,4,5,Renault,diesel,South Korea,101.0,11310
3.200000000000002,229.0,1645,10.5,14,3,Hyundai,hybrid,South Korea,101.0,16259
1.2000000000000002,77.0,550,6.8,4,3,Renault,hybrid,Germany,101.0,6731
1.8000000000000007,127.0,937,7.7,7,3,Peugeot,gasoline,Japan,101.0,9921
1.9000000000000008,,989,8.3,12,3,Audi,hybrid,Spain,101.0,8241
3.200000000000002,210.0,1648,10.5,0,3,Peugeot,gasoline,Japan,101.0,22676
3.400000000000002,249.0,1712,11.1,12,3,Seat,gasoline,Sweden,101.0,19361
1.0,65.0,467,6.0,1,3,BMW,diesel,South Korea,101.0,6899
2.5000000000000013,174.0,1291,9.4,3,5,Volkswagen,hybrid,Spain,101.0,16965
1.1,70.0,528,6.4,3,3,Renault,diesel,Italy,101.0,8021
2.100000000000001,149.0,1089,8.6,2,5,Fiat,hybrid,South Korea,101.0,14255
3.400000000000002,245.0,1656,11.1,9,5,Audi,diesel,Japan,101.0,20285
2.9000000000000017,192.0,1434,10.0,11,5,BMW,hybrid,South Korea,101.0,14075
3.0000000000000018,203.0,1504,10.5,4,3,Kia,diesel,Spain,101.0,19455
2.6000000000000014,189.0,1284,,15,5,Renault,hybrid,France,101.0,12698
3.300000000000002,235.0,1669,10.7,12,3,Peugeot,diesel,South Korea,101.0,18920
2.4000000000000012,158.0,1238,8.9,15,5,Kia,gasoline,Sweden,101.0,9108
3.100000000000002,229.0,1500,10.7,1,5,Volkswagen,hybrid,South Korea,101.0,23632
3.400000000000002,229.0,1707,11.1,2,5,Mercedes,diesel,France,101.0,21934
2.100000000000001,159.0,1066,8.4,12,5,Mercedes,hybrid,Italy,101.0,9823
1.8000000000000007,131.0,892,7.7,15,3,Opel,gasoline,France,101.0,6599
1.7000000000000006,,859,7.8,9,3,Fiat,hybrid,France,101.0,9188
1.9000000000000008,130.0,963,8.2,1,5,Fiat,hybrid,South Korea,101.0,13669
1.7000000000000006,104.0,808,7.5,8,5,Skoda,diesel,South Korea,101.0,8977
1.0,69.0,487,6.3,6,5,Volvo,gasoline,Sweden,101.0,6447
2.9000000000000017,196.0,1453,,14,3,Hyundai,gasoline,Czech Republic,101.0,14434
1.6000000000000005,125.0,789,7.6,15,3,Audi,gasoline,France,101.0,6773
1.2000000000000002,74.0,572,6.9,2,3,Fiat,hybrid,Italy,101.0,7775
1.7000000000000006,107.0,816,7.8,13,5,Fiat,gasoline,Italy,101.0,6363
2.7000000000000015,193.0,1317,9.7,14,5,Skoda,gasoline,Italy,101.0,13222
2.6000000000000014,186.0,1311,9.4,7,5,Fiat,diesel,Czech Republic,101.0,16318
1.8000000000000007,113.0,932,7.9,5,3,Volvo,diesel,South Korea,101.0,9569
3.100000000000002,220.0,1564,10.5,3,5,Mercedes,hybrid,Czech Republic,101.0,21103
2.4000000000000012,153.0,1241,9.1,14,3,Skoda,gasoline,Germany,101.0,9299
3.100000000000002,215.0,1576,10.7,4,3,Fiat,diesel,Germany,101.0,21228
2.9000000000000017,197.0,1406,10.2,9,3,BMW,hybrid,Czech Republic,101.0,15916
1.8000000000000007,117.0,879,7.7,14,3,Kia,hybrid,Sweden,101.0,7070
2.200000000000001,162.0,1074,8.5,5,5,Peugeot,gasoline,Czech Republic,101.0,15637
2.4000000000000012,174.0,1186,9.1,6,5,Toyota,gasoline,Italy,101.0,15694
1.5000000000000004,114.0,792,7.4,6,3,Audi,diesel,Czech Republic,101.0,9236
1.1,75.0,541,6.5,3,5,Mercedes,diesel,France,101.0,8221
3.100000000000002,,1547,10.4,13,3,Seat,hybrid,Japan,101.0,17370
1.7000000000000006,112.0,845,7.5,15,3,Hyundai,diesel,France,101.0,5163
2.8000000000000016,207.0,1443,10.1,2,5,Peugeot,diesel,South Korea,101.0,21126
2.5000000000000013,160.0,1219,9.2,8,5,Peugeot,gasoline,Germany,101.0,12717
1.5000000000000004,108.0,719,7.1,12,3,Ford,gasoline,Japan,101.0,6064
2.100000000000001,146.0,1035,8.6,13,3,Audi,gasoline,Germany,101.0,8586
2.4000000000000012,171.0,1230,9.1,10,3,Volvo,diesel,Japan,101.0,12161
2.100000000000001,140.0,1036,8.2,15,3,Hyundai,hybrid,South Korea,101.0,8652
1.6000000000000005,116.0,823,7.5,10,3,Peugeot,hybrid,Italy,101.0,7668
1.7000000000000006,110.0,840,7.9,11,3,BMW,diesel,South Korea,101.0,7915
1.4000000000000004,107.0,724,7.2,4,5,Kia,gasoline,France,101.0,9567
1.9000000000000008,136.0,934,,15,3,Kia,gasoline,Sweden,101.0,8000
3.0000000000000018,210.0,1501,10.3,14,5,Ford,diesel,Japan,101.0,14499
3.300000000000002,216.0,1641,11.0,7,3,Fiat,diesel,Czech Republic,101.0,19234
2.6000000000000014,189.0,1343,9.6,12,5,Kia,hybrid,Japan,101.0,13954
1.2000000000000002,77.0,649,6.9,8,5,BMW,gasoline,Japan,101.0,4806
3.200000000000002,224.0,1574,10.7,14,5,Volkswagen,hybrid,France,101.0,15918
2.4000000000000012,169.0,1166,9.2,1,5,Renault,gasoline,Sweden,101.0,17910
3.300000000000002,221.0,1614,,0,5,Ford,diesel,France,101.0,23824
2.300000000000001,156.0,1115,9.0,0,3,Seat,hybrid,Italy,101.0,17021
2.200000000000001,155.0,1064,8.7,1,3,Toyota,diesel,France,101.0,16183
1.8000000000000007,131.0,943,8.1,6,3,BMW,diesel,Spain,101.0,10375
1.6000000000000005,110.0,806,7.4,7,3,Kia,diesel,Japan,101.0,8209
1.9000000000000008,144.0,973,8.2,13,3,Mercedes,hybrid,South Korea,101.0,9667
2.300000000000001,175.0,1135,8.7,10,5,Audi,diesel,Sweden,101.0,13089
2.7000000000000015,200.0,1388,9.5,11,5,Skoda,gasoline,Germany,101.0,15459
1.3000000000000003,96.0,618,6.7,15,3,Volkswagen,diesel,Italy,101.0,4314
3.500000000000002,244.0,1710,11.3,0,3,Opel,hybrid,Sweden,101.0,25827
2.200000000000001,165.0,1097,8.4,4,5,Kia,diesel,Italy,101.0,14710
1.2000000000000002,76.0,599,6.7,0,3,Ford,diesel,Czech Republic,101.0,9171
2.9000000000000017,189.0,1430,,3,5,Audi,gasoline,Italy,101.0,17525
2.200000000000001,149.0,1129,8.6,14,5,Mercedes,hybrid,France,101.0,9342
1.1,90.0,534,6.3,14,3,Hyundai,diesel,Germany,101.0,4047
2.9000000000000017,207.0,1472,10.2,0,3,Opel,hybrid,Spain,101.0,21593
1.2000000000000002,81.0,606,6.8,11,3,Mercedes,hybrid,South Korea,101.0,5167
2.300000000000001,149.0,1188,9.0,11,5,Renault,gasoline,Italy,101.0,9941
2.100000000000001,153.0,1004,8.7,10,3,Fiat,gasoline,Italy,101.0,11431
3.500000000000002,255.0,1703,11.2,6,5,Opel,hybrid,France,101.0,22647
3.200000000000002,214.0,1600,,15,3,Volvo,diesel,Spain,101.0,15372
1.4000000000000004,98.0,724,6.9,7,5,Peugeot,hybrid,Spain,101.0,6777
1.3000000000000003,90.0,608,6.7,5,5,Mercedes,gasoline,Italy,101.0,8748
2.7000000000000015,196.0,1337,9.8,4,3,BMW,gasoline,Japan,101.0,17452
1.2000000000000002,84.0,585,6.7,15,5,Seat,gasoline,Czech Republic,101.0,3369
2.4000000000000012,178.0,1183,8.9,8,5,Opel,diesel,Italy,101.0,14040
2.200000000000001,156.0,1096,8.4,13,5,Volvo,diesel,France,101.0,9613
2.4000000000000012,154.0,1218,9.0,12,3,Toyota,hybrid,Czech Republic,101.0,10734
3.100000000000002,218.0,1520,10.6,0,5,Ford,hybrid,Czech Republic,101.0,22653
1.8000000000000007,115.0,922,7.7,7,3,Kia,gasoline,Germany,101.0,9467
1.2000000000000002,96.0,632,6.9,0,3,Toyota,gasoline,Spain,101.0,11169
3.200000000000002,215.0,1572,10.7,14,5,Volkswagen,gasoline,Germany,101.0,16234
2.4000000000000012,157.0,1159,9.1,13,3,Seat,gasoline,Czech Republic,101.0,11309
3.200000000000002,237.0,1583,10.5,13,3,Toyota,diesel,Spain,101.0,17585
2.100000000000001,135.0,1032,8.2,10,5,Toyota,gasoline,Sweden,101.0,9409
2.200000000000001,149.0,1077,8.5,2,3,Mercedes,diesel,Italy,101.0,14277
2.000000000000001,151.0,980,8.3,11,3,Volvo,diesel,Germany,101.0,11421
2.200000000000001,158.0,1127,8.6,12,5,Peugeot,hybrid,Italy,101.0,11172
2.7000000000000015,178.0,1317,9.6,12,5,Opel,hybrid,France,101.0,13086
2.8000000000000016,195.0,1428,10.0,0,3,Toyota,hybrid,Spain,101.0,20412
3.200000000000002,238.0,1635,10.5,12,3,Skoda,gasoline,Sweden,101.0,19006
3.300000000000002,230.0,1684,11.0,2,5,Renault,gasoline,Germany,101.0,22741
1.8000000000000007,133.0,889,7.6,13,5,Audi,diesel,Japan,101.0,8718
2.300000000000001,163.0,1190,9.0,4,3,Peugeot,gasoline,France,101.0,15761
2.9000000000000017,211.0,1419,10.3,8,5,Peugeot,diesel,Spain,101.0,18069
3.300000000000002,220.0,1633,10.6,5,3,Opel,hybrid,South Korea,101.0,21340
3.500000000000002,247.0,1754,11.0,0,5,BMW,diesel,Czech Republic,101.0,26185
3.200000000000002,232.0,1555,10.7,2,3,Audi,diesel,Japan,101.0,22793
2.000000000000001,152.0,960,8.4,9,3,Audi,gasoline,Italy,101.0,10769
1.0,58.0,506,6.4,6,3,Seat,diesel,Italy,101.0,5043
1.4000000000000004,94.0,654,6.8,4,3,Mercedes,gasoline,Japan,101.0,8502
1.8000000000000007,125.0,863,7.9,2,3,Hyundai,hybrid,Sweden,101.0,12743
2.8000000000000016,203.0,1389,10.0,1,5,Audi,gasoline,Spain,101.0,20527
3.400000000000002,224.0,1656,10.9,0,3,Ford,gasoline,South Korea,101.0,23524
1.8000000000000007,126.0,918,7.7,10,3,Fiat,hybrid,Sweden,101.0,8495
3.200000000000002,224.0,1595,10.4,15,5,Ford,diesel,Sweden,101.0,16054
3.400000000000002,235.0,1737,11.1,3,5,Volvo,gasoline,South Korea,101.0,22242
1.2000000000000002,91.0,575,6.7,6,3,Hyundai,diesel,Italy,101.0,6503
1.5000000000000004,103.0,738,7.3,7,3,BMW,hybrid,Italy,101.0,8813
1.5000000000000004,110.0,742,7.5,9,3,Kia,diesel,Sweden,101.0,8285
3.100000000000002,231.0,1586,10.7,2,3,Fiat,gasoline,South Korea,101.0,23030
3.200000000000002,209.0,1554,10.7,6,5,Skoda,hybrid,Japan,101.0,18675
2.8000000000000016,204.0,1428,9.7,12,3,Mercedes,gasoline,Spain,101.0,15263
2.200000000000001,,1052,8.5,14,3,Mercedes,hybrid,Sweden,101.0,10285
3.0000000000000018,224.0,1458,10.4,3,3,Hyundai,hybrid,Sweden,101.0,21426
2.200000000000001,167.0,1091,8.8,9,5,Opel,diesel,Japan,101.0,13953
2.100000000000001,161.0,1001,8.5,14,5,Hyundai,gasoline,Italy,101.0,10695
1.5000000000000004,90.0,736,7.3,11,3,Audi,diesel,Czech Republic,101.0,4875
1.5000000000000004,104.0,734,7.1,4,3,Opel,gasoline,Italy,101.0,9359
2.6000000000000014,175.0,1269,9.6,5,5,Hyundai,gasoline,Italy,101.0,15680
1.7000000000000006,128.0,803,7.8,13,3,Kia,hybrid,Spain,101.0,7240
2.8000000000000016,191.0,1389,9.8,5,5,Audi,hybrid,Italy,101.0,17349
2.9000000000000017,199.0,1433,10.2,0,5,Opel,diesel,Spain,101.0,20309
2.5000000000000013,188.0,1287,9.4,9,5,Fiat,diesel,Germany,101.0,15946
3.500000000000002,238.0,1786,11.1,12,3,Renault,hybrid,France,101.0,19027
3.0000000000000018,221.0,1527,10.4,11,5,Peugeot,diesel,Spain,101.0,16182
1.6000000000000005,100.0,831,7.7,9,3,Volkswagen,hybrid,Italy,101.0,6252
1.9000000000000008,125.0,980,,8,5,Toyota,gasoline,Italy,101.0,10465
3.0000000000000018,,1485,10.5,3,3,Volkswagen,gasoline,Spain,101.0,18429
1.3000000000000003,77.0,677,6.8,14,3,Hyundai,diesel,Spain,101.0,1685
1.7000000000000006,126.0,873,7.5,9,5,Mercedes,diesel,France,101.0,9470
3.200000000000002,230.0,1638,10.5,6,5,Audi,diesel,Czech Republic,101.0,21186
2.8000000000000016,185.0,1417,9.7,13,5,Mercedes,diesel,Czech Republic,101.0,12462
2.100000000000001,155.0,1055,8.7,10,5,Volvo,hybrid,Sweden,101.0,12423
1.2000000000000002,77.0,550,6.7,2,5,Volvo,gasoline,Spain,101.0,7957
1.8000000000000007,116.0,930,8.1,6,3,Volvo,gasoline,Spain,101.0,10887
2.9000000000000017,216.0,1430,10.0,1,5,Kia,gasoline,South Korea,101.0,21276
1.8000000000000007,123.0,885,8.0,12,5,Fiat,gasoline,Spain,101.0,7699
2.000000000000001,143.0,987,8.1,13,3,Ford,hybrid,France,101.0,8150
1.3000000000000003,80.0,607,6.7,1,3,Fiat,hybrid,Italy,101.0,9670
1.0,64.0,547,6.1,8,3,Hyundai,hybrid,Germany,101.0,4414
3.400000000000002,234.0,1717,11.3,9,5,Volkswagen,gasoline,Sweden,101.0,20240
2.300000000000001,157.0,1102,8.7,15,5,Volvo,diesel,Sweden,101.0,8485
1.5000000000000004,,754,7.4,3,5,Mercedes,gasoline,Italy,101.0,10989
1.0,75.0,476,6.0,3,5,Fiat,hybrid,Italy,101.0,7632
1.6000000000000005,124.0,802,7.3,9,3,Mercedes,diesel,Spain,101.0,8220
3.300000000000002,217.0,1691,10.9,3,3,Volvo,hybrid,Czech Republic,101.0,21871
3.500000000000002,232.0,1760,,3,5,Volvo,diesel,Spain,101.0,21986
1.6000000000000005,112.0,778,7.7,5,5,BMW,hybrid,Spain,101.0,9258
3.100000000000002,220.0,1517,,9,5,Opel,hybrid,Sweden,101.0,17620
1.0,64.0,494,6.1,10,3,Fiat,diesel,France,101.0,3260
2.9000000000000017,191.0,1455,9.9,0,5,Kia,diesel,Sweden,101.0,19281
2.4000000000000012,,1165,9.2,9,3,Kia,gasoline,South Korea,101.0,13132
3.0000000000000018,197.0,1502,10.2,4,5,Mercedes,diesel,South Korea,101.0,19235
3.500000000000002,243.0,1740,11.2,9,3,Kia,hybrid,Czech Republic,101.0,19982
2.6000000000000014,168.0,1292,9.4,14,5,Volkswagen,gasoline,Japan,101.0,10787
2.8000000000000016,,1396,10.0,12,5,Volvo,hybrid,South Korea,101.0,14543
2.100000000000001,138.0,1009,8.3,12,5,Opel,gasoline,South Korea,101.0,9241
2.300000000000001,164.0,1161,9.0,2,5,Toyota,gasoline,Italy,101.0,15637
3.100000000000002,204.0,1591,10.6,11,5,BMW,hybrid,Italy,101.0,15353
1.9000000000000008,118.0,989,7.8,9,5,Peugeot,hybrid,Sweden,101.0,8167
1.2000000000000002,90.0,581,6.4,10,3,Renault,gasoline,Spain,101.0,5694
2.9000000000000017,211.0,1481,9.9,11,5,Opel,diesel,France,101.0,15817
2.200000000000001,164.0,1094,8.9,11,3,Audi,diesel,Japan,101.0,12113
1.1,87.0,552,6.7,3,5,Kia,hybrid,Sweden,101.0,8917
2.100000000000001,,1076,8.4,10,3,Ford,gasoline,Germany,101.0,12251
3.100000000000002,225.0,1561,10.2,15,3,Mercedes,diesel,France,101.0,16067
2.4000000000000012,157.0,1183,,1,3,Kia,gasoline,Germany,101.0,16339
2.000000000000001,152.0,1042,8.1,0,5,Fiat,hybrid,Italy,101.0,15569
1.0,65.0,473,6.1,4,5,Kia,diesel,Spain,101.0,6876
